device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
1,,2023-05-11 15:42:08,100,49140,22340,26800,455
1,,2023-05-11 15:42:09,74,49140,21954,27186,455
1,,2023-05-11 15:42:10,7,49140,21954,27186,455
1,,2023-05-11 15:42:11,0,49140,21954,27186,455
1,,2023-05-11 15:42:12,5,49140,21954,27186,455
1,,2023-05-11 15:42:13,2,49140,21954,27186,455
1,,2023-05-11 15:42:14,2,49140,21954,27186,455
1,,2023-05-11 15:42:15,2,49140,21954,27186,455
1,,2023-05-11 15:42:16,76,49140,21954,27186,455
1,,2023-05-11 15:42:17,100,49140,21954,27186,455
1,,2023-05-11 15:42:18,100,49140,21954,27186,455
1,,2023-05-11 15:42:19,7,49140,21954,27186,455
1,,2023-05-11 15:42:20,0,49140,21954,27186,455
1,,2023-05-11 15:42:21,5,49140,21954,27186,455
1,,2023-05-11 15:42:22,2,49140,21954,27186,455
1,,2023-05-11 15:42:23,2,49140,21954,27186,455
1,,2023-05-11 15:42:24,3,49140,21954,27186,455
1,,2023-05-11 15:42:25,3,49140,21954,27186,455
1,,2023-05-11 15:42:26,0,49140,21954,27186,455
1,,2023-05-11 15:42:27,7,49140,21954,27186,455
1,,2023-05-11 15:42:28,0,49140,21954,27186,455
1,,2023-05-11 15:42:29,0,49140,21954,27186,455
1,,2023-05-11 15:42:30,0,49140,21954,27186,455
1,,2023-05-11 15:42:31,0,49140,21954,27186,455
1,,2023-05-11 15:42:33,0,49140,21954,27186,455
1,,2023-05-11 15:42:34,0,49140,29222,19918,455
1,,2023-05-11 15:42:35,0,49140,29222,19918,455
1,,2023-05-11 15:42:36,0,49140,27506,21634,455
1,,2023-05-11 15:42:37,0,49140,27506,21634,455
1,,2023-05-11 15:42:38,0,49140,27506,21634,455
1,,2023-05-11 15:42:39,0,49140,27506,21634,455
1,,2023-05-11 15:42:40,0,49140,26428,22712,455
1,,2023-05-11 15:42:41,0,49140,25202,23938,455
1,,2023-05-11 15:42:42,0,49140,25202,23938,455
1,,2023-05-11 15:42:43,1,49140,25202,23938,455
1,,2023-05-11 15:42:44,100,49140,25202,23938,455
1,,2023-05-11 15:42:45,99,49140,23608,25532,455
1,,2023-05-11 15:42:46,100,49140,22056,27084,455
1,,2023-05-11 15:42:47,1,49140,22056,27084,455
